ID;CenterL_X;CenterL_Y;CenterR_X;CenterR_Y;Xrobot;Xcalculated;XIA;DeltaX;DeltaXIA;Yrobot;Ycalculated;YIA;DeltaY;DeltaYIA;Zrobot;Zcalculated;ZIA;DeltaZ;DeltaZIA;Urobot;Ucalculated;UIA;DeltaU;DeltaUIA
189;790;361;595;377;391,119;357,8440519254631;390,0957;33,27494807453695;1,0232968750000282;25,6641;40,682110608556144;25,620386;-15,018010608556143;0,04371387634277468;-140,416;-162,59223311414573;-104,284134;22,17623311414573;-0,13186608886718432;0,541992;3,3480588841388936;0,49695325;-2,8060668841388936;0,045038751022338896
294;618;354;439;376;352,576;323,19736838928634;353,064;29,378631610713683;-0,48799536132810317;-77,5525;-69,97080779239649;-77,57133;-7,58169220760351;0,018827209472661366;-136,447;-158,37175530874057;-100,69104;21,924755308740572;0,24404003906249727;52,1338;59,05766454739503;52,474876;-6,923864547395027;-0,34107640380859294
220;871;359;676;373;374,677;348,086019446773;374,70584;26,59098055322704;-0,02884106445310408;70,0598;95,14600133331781;70,01147;-25,086201333317817;0,048333020019526884;-138,212;-161,35345415710665;-102,26156;23,141454157106665;0,04955853271484045;50,6873;55,86025990592141;50,697506;-5,1729599059214095;-0,010205950927733909
192;732;340;510;359;458,905;436,92979499943226;459,09747;21,975205000567712;-0,19247314453127728;-11,283;-5,275764218783216;-11,021471;-6,007235781216783;-0,26152897644042916;-135,0161;-150,761045464528;-98,83269;15,744945464528001;-0,18341262207030695;5,76416;9,344294143620099;5,4201593;-3,580134143620098;0,34400066009521524
284;806;312;625;329;338,995;302,73927261667154;338,7437;36,25572738332846;0,25128662109375455;39,9408;61,32233076847652;39,863388;-21,381530768476516;0,07741193847656547;-105,3738;-128,39725692337015;-69,37052;23,023456923370148;-0,0032784545898465467;-42,4695;-42,95789590926076;-42,089172;0,4883959092607668;-0,3803276367187465
304;618;399;435;419;368,317;340,4603524975241;367,43036;27,85664750247588;0,8866411132812573;-74,8224;-69,81602768743039;-75,077805;-5,00637231256961;0,2554045654296857;-164,671;-187,9466167906223;-129,09119;23,27561679062231;0,42018652343750773;-34,2444;-33,428907828662865;-34,020653;-0,8154921713371337;-0,2237472290039051
213;786;306;557;325;458,6;447,0333375689488;459,16772;11,566662431051213;-0,5677246093749773;11,8597;23,196679288133666;12,037436;-11,336979288133666;-0,1777355316162108;-118,3279;-132,35564390686014;-82,172615;14,027743906860138;-0,1552849487304684;-54,635;-54,14398778496676;-54,068806;-0,491012215033237;-0,5661943054199199
194;731;385;538;402;390,125;359,9375209710605;389,75848;30,187479028939492;0,36651611328125;-7,20154;2,6025187329563835;-6,9242835;-9,804058732956383;-0,2772564955139156;-155,55;-178,01045879712018;-119,34166;22,460458797120168;-0,20834045410155966;4,83765;9,362664602960194;6,66179;-4,525014602960194;-1,824139894104004
281;600;349;404;372;403,528;379,76172049065303;403,7513;23,766279509346987;-0,223312255859355;-84,8419;-80,59904423579974;-84,557396;-4,242855764200257;-0,2845040649414017;-137,152;-155,55437051024674;-101,57108;18,402370510246755;0,4190830688476552;-36,6577;-34,62323304061517;-36,74458;-2,0344669593848295;0,08687931518554848
368;650;507;479;523;333,057;303,1058288075451;332,02576;29,95117119245492;1,0312431640625164;-54,0527;-47,789140130849134;-54,45164;-6,263559869150868;0,39894108276367035;-231,984;-265,13500314068415;-196,61792;33,15100314068414;0,6339199218749911;-37,6868;-35,36983811575335;-37,75343;-2,316961884246645;0,0666294128417988
222;797;410;613;424;353,497;324,327264395812;353,1695;29,16973560418802;0,3275053710937641;34,53;51,164565626088745;33,791775;-16,634565626088744;0,7382252502441418;-168,751;-195,84177916744608;-132,49826;27,090779167446073;-0,2527395019531298;-51,1011;-50,62325198887048;-51,147606;-0,4778480111295238;0,04650589599609134
214;773;311;577;330;384,747;358,96311883595865;385,65198;25,78388116404136;-0,9049775390624859;15,2655;29,604626554860957;15,175108;-14,339126554860957;0,09039204406738222;-111,6671;-130,79925209246446;-75,73878;19,13215209246445;0,07167716064452634;-50,9582;-50,0174212306217;-51,51052;-0,9407787693782979;0,5523209350585958
264;783;287;548;308;482,043;459,87827889957106;481,9959;22,16472110042895;0,047089355468756366;10,7391;19,443172076308556;10,744905;-8,704072076308556;-0,005805471801757278;-110,129;-123,2067971451311;-74,049065;13,0777971451311;-0,07993536376953614;2,51587;5,647836016236518;1,6794584;-3,1319660162365177;0,8364116202545167
43;780;544;534;557;496,289;495,6390433012963;496,34583;0,6499566987037042;-0,05682519531251273;9,25598;12,075102118263516;8,476248;-2,8191221182635164;0,7797322125244133;-234,787;-253,65896217980827;-199,2489;18,871962179808264;0,46190136718749386;40,0818;46,5098561578254;39,608715;-6,428056157825402;0,47308494262695433
153;582;535;343;554;498,151;492,8509489610223;497,1032;5,300051038977699;1,0477895507812605;-79,6783;-86,45782187302257;-80,09302;6,779521873022574;0,414717578125007;-232,368;-249,7229462266257;-196,92615;17,354946226625714;0,558147460937505;32,0215;38,51277597556298;32,207478;-6,491275975562978;-0,18597756958007494
274;890;311;701;327;361,719;320,450833321285;361,19623;41,26816667871498;0,5227719726562441;89,1596;115,16704301452312;89,60132;-26,00744301452312;-0,4417183593750025;-106,8606;-128,95726808805279;-70,81179;22,09666808805278;-0,04880953369141139;35,0281;41,98918915292551;35,104385;-6,96108915292551;-0,07628537597656049
118;817;387;606;402;422,394;404,1174418245113;424,213;18,27655817548873;-1,8190126953124945;36,1615;48,755707637097245;36,09895;-12,594207637097249;0,06255056762694977;-157,579;-178,0268500438286;-121,80505;20,447850043828595;0,22605371093750648;37,2803;43,12402373029072;37,125713;-5,843723730290726;0,154586651611325
273;813;339;636;356;334,412;289,1176261053106;333,9611;45,294373894689386;0,4509099121093527;47,9224;68,87856617328391;47,966034;-20,95616617328391;-0,04363393554687178;-122,2415;-147,44077455114015;-85,89483;25,19927455114015;-0,3466712036132833;18,1641;22,55233169173272;17,082016;-4,38823169173272;1,0820840087890637
277;797;382;587;398;427,387;402,983861792589;427,0775;24,40313820741102;0,30948535156250045;20,6543;37,09860710639731;21,115923;-16,44430710639731;-0,4616229278564461;-155,22899999999998;-175,1765706534196;-118,94552;19,947570653419604;-0,28348150634765545;-22,5989;-20,895318838079728;-21,834751;-1,7035811619202725;-0,7641488708496098
325;814;451;616;464;390,997;371,8505687544075;389,42566;19,14643124559251;1,571340820312514;32,0691;53,319646583068206;31,974714;-21,250546583068207;0,09438572082519414;-193,617;-219,18152020324285;-157,27374;25,564520203242864;-0,3432573242187402;57,5574;62,8429680531914;57,663456;-5,2855680531913976;-0,1060559631347644
63;880;339;648;354;473,56;447,9034681057884;473,8386;25,656531894211582;-0,2785925292968727;61,7926;74,47253251127499;62,06047;-12,679932511274991;-0,2678705810546873;-134,4521;-150,37650640411772;-98,51904;15,924406404117718;0,0669429687499985;8,52539;14,747244276267436;8,734821;-6,221854276267436;-0,20943131958007832
143;652;384;479;403;333,6;299,5413144348637;334,10352;34,05868556513633;-0,5035156249999773;-51,7511;-46,288988861918185;-51,41767;-5,462111138081816;-0,33342879638671974;-153,45600000000002;-179,00574627618343;-117,67703;25,549746276183413;0,22103247070312193;26,2866;31,977480220272145;26,212309;-5,690880220272145;0,07429111633300778
268;808;416;637;430;312,048;273,86846751808844;311,92685;38,179532481911565;0,12115063476562682;40,9515;68,21125836047968;41,309544;-27,259758360479672;-0,3580436096191377;-172,195;-203,1846955336992;-136,43356;30,989695533699205;0,23856323242188182;51,3867;56,747239026727;51,19069;-5,360539026727004;0,1960109130859351
351;784;419;601;433;351,63;323,20807339383657;350,4352;28,421926606163424;1,1947888183593705;19,3799;42,55268290336966;19,489779;-23,172782903369658;-0,10987851867675857;-174,579;-201,9867797784682;-138,64462;27,407779778468182;0,06562280273436727;56,9019;61,694866597626884;57,12506;-4,7929665976268865;-0,2231610351562523
60;882;321;636;337;484,778;477,34833913483897;484,77258;7,429660865161054;0,005416992187520009;52,3498;67,67618930368896;52,548885;-15,326389303688956;-0,1990853454589825;-127,9623;-141,74046151871767;-92,19529;13,778161518717667;0,2329896118164072;-53,2471;-52,29473411883226;-53,180836;-0,9523658811677436;-0,06626427612305008
6;708;307;467;329;497,174;479,3015567686631;497,34888;17,872443231336888;-0,17487695312502183;-30,0586;-22,303700472347167;-30,252764;-7,754899527652832;0,19416374816894688;-122,7926;-134,85273460907862;-86,27682;12,06013460907863;-0,5157826782226493;-10,5505;-7,796461103071618;-11,153369;-2,7540388969283818;0,6028689498901372
92;679;302;481;324;400,012;374,75569495320224;399,06396;25,256305046797763;0,9480351562500005;-37,9413;-31,456631597604016;-37,932865;-6,484668402395982;-0,008434857177732624;-108,8174;-126,01338317600431;-72,75843;17,195983176004304;-0,058969519042975094;37,5366;42,685063065374706;37,6341;-5,148463065374706;-0,09750186767578128
324;819;308;635;326;347,784;311,83091279108055;347,72937;35,95308720891944;0,054629882812491815;47,049;68,57564065443508;47,175404;-21,526640654435077;-0,12640359497070364;-104,2031;-126,48289999148918;-68,08176;22,27979999148917;-0,12134340820313128;38,2617;42,727032859234896;37,835148;-4,465332859234898;0,426552142333982
